,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
563,330,David Taylor,Toy,4,170.9299651,26-11-2023,46.98044509,638,dealhunter4743@eshop.com,USA,Standard,30-09-2023,29-09-2024,4913.965935,2022-09-30: Feedback about membership benefits; 2022-01-05: Feedback regarding order status; 2022-10-24: Complaint about product availability
382,203,Michael Rodriguez,Shirt,2,20.00445264,22-07-2023,94.64917587,85,shopper3694@buyeasy.com,Canada,Premium,26-03-2022,26-03-2023,4875.878711,2022-06-27: Feedback for more information on a product; 2022-06-17: Feedback about payment issues; 2022-02-06: Inquiry for more information on a product
922,898,John Jones,Shirt,1,706.4129956,16-06-2025,94.26305686,26,shopper7903@eshop.com,UK,Standard,26-01-2022,26-01-2023,4859.00122,2022-07-29: Inquiry for more information on a product; 2022-02-26: Request about product availability
921,803,Barbara Moore,Toy,2,666.60824,13-03-2025,44.61655631,26,shopper7903@eshop.com,UK,Standard,26-01-2022,26-01-2023,4859.00122,2022-07-29: Inquiry for more information on a product; 2022-02-26: Request about product availability
994,993,Jennifer Martin,Bike,2,153.5357306,19-09-2025,80.27494083,68,marketfan8327@buyeasy.com,UK,Premium,09-03-2022,09-03-2023,4849.654318,2022-12-21: Complaint about membership benefits
419,229,John Moore,Shirt,2,915.1607935,17-08-2023,27.55305627,359,shopper6010@eshop.com,Australia,Premium,25-12-2022,25-12-2023,4834.291087,2022-07-04: Complaint about membership benefits; 2022-05-18: Inquiry about membership benefits; 2022-02-07: Feedback for more information on a product
695,469,Mary Garcia,Book,2,509.4989313,13-04-2024,52.72133192,37,shopper5430@bestdeals.com,USA,Premium,06-02-2022,06-02-2023,4832.579568,2023-01-01: Request about delayed delivery
794,587,Charles Miller,Book,1,472.8643371,09-08-2024,18.6514595,217,buyer5534@shopworld.com,Germany,Standard,05-08-2022,05-08-2023,4802.445024,2022-01-29: Inquiry about payment issues; 2022-05-05: Complaint about product availability; 2022-07-06: Complaint about delayed delivery
956,887,Richard Smith,Book,2,216.6776759,05-06-2025,26.24107923,416,marketfan9470@eshop.com,Germany,Standard,20-02-2023,20-02-2024,4756.159439,2022-06-02: Request regarding order status; 2022-01-23: Complaint for more information on a product; 2022-08-26: Complaint about payment issues
955,879,Susan Jackson,Toy,2,148.6225525,28-05-2025,17.16422356,416,marketfan9470@eshop.com,Germany,Standard,20-02-2023,20-02-2024,4756.159439,2022-06-02: Request regarding order status; 2022-01-23: Complaint for more information on a product; 2022-08-26: Complaint about payment issues
832,638,Thomas Garcia,Book,3,384.5612546,29-09-2024,5.019007131,110,marketfan1090@buyeasy.com,Germany,Standard,20-04-2022,20-04-2023,4751.354255,2022-10-01: Complaint about delayed delivery; 2022-11-21: Complaint regarding order status
427,683,Susan Jackson,Toy,4,836.113469,13-11-2024,52.10425952,575,shopper8432@bestdeals.com,Canada,Premium,29-07-2023,28-07-2024,4742.732944,2022-10-04: Feedback for more information on a product; 2022-07-10: Complaint about membership benefits; 2022-06-28: Feedback regarding order status
426,234,Richard Garcia,Bike,1,562.3469227,22-08-2023,20.54671295,575,shopper8432@bestdeals.com,Canada,Premium,29-07-2023,28-07-2024,4742.732944,2022-10-04: Feedback for more information on a product; 2022-07-10: Complaint about membership benefits; 2022-06-28: Feedback regarding order status
920,801,Sarah Hernandez,Bike,1,499.9251034,11-03-2025,64.31600785,346,dealhunter9700@bestdeals.com,Australia,Standard,12-12-2022,12-12-2023,4729.847588,2022-12-07: Request about payment issues; 2022-10-01: Request about payment issues
984,953,William Moore,Toy,4,259.2409338,10-08-2025,43.19763562,113,dealhunter8409@shopworld.com,Canada,Standard,23-04-2022,23-04-2023,4700.533425,2022-09-01: Inquiry about delayed delivery; 2022-07-22: Inquiry about payment issues
981,942,Thomas Thomas,Bike,2,520.5320571,30-07-2025,5.822835395,478,dealhunter9327@buyeasy.com,USA,Standard,23-04-2023,22-04-2024,4699.241212,2022-07-07: Inquiry for more information on a product; 2022-01-20: Complaint about product availability
619,374,Robert Martinez,Book,1,360.0398546,09-01-2024,26.84959795,169,marketfan9256@buyeasy.com,Germany,VIP,18-06-2022,18-06-2023,4686.673211,2022-08-17: Complaint about payment issues
385,911,Michael Moore,Toy,1,892.4818076,29-06-2025,97.90134475,175,marketfan8641@buyeasy.com,Germany,VIP,24-06-2022,24-06-2023,4685.814646,2022-09-13: Feedback for more information on a product; 2022-11-11: Request regarding order status; 2022-06-04: Request regarding order status
383,204,Thomas Rodriguez,Toy,2,785.5925609,23-07-2023,94.33450204,175,marketfan8641@buyeasy.com,Germany,VIP,24-06-2022,24-06-2023,4685.814646,2022-09-13: Feedback for more information on a product; 2022-11-11: Request regarding order status; 2022-06-04: Request regarding order status
384,787,Elizabeth Davis,Bike,3,542.8008851,25-02-2025,54.53873688,175,marketfan8641@buyeasy.com,Germany,VIP,24-06-2022,24-06-2023,4685.814646,2022-09-13: Feedback for more information on a product; 2022-11-11: Request regarding order status; 2022-06-04: Request regarding order status
39,17,Sarah Jackson,Shirt,4,111.0860336,17-01-2023,75.55859902,537,shopper4649@buyeasy.com,UK,Premium,21-06-2023,20-06-2024,4680.494314,2022-04-27: Inquiry about delayed delivery; 2022-05-06: Feedback about product availability; 2022-07-25: Feedback for more information on a product
730,502,Thomas Rodriguez,Toy,4,351.715298,16-05-2024,12.60036602,472,marketfan5079@buyeasy.com,Germany,Premium,17-04-2023,16-04-2024,4616.450768,2022-01-21: Inquiry about product availability; 2022-02-26: Feedback regarding order status; 2022-07-07: Inquiry about product availability
617,372,Jennifer Lopez,Shirt,4,560.4499463,07-01-2024,50.06983616,470,buyer8235@eshop.com,USA,Standard,15-04-2023,14-04-2024,4613.062595,2022-05-13: Request about payment issues; 2022-08-30: Inquiry about membership benefits
876,830,Robert Gonzalez,Bike,3,340.0635804,09-04-2025,67.96108731,52,dealhunter6564@buyeasy.com,Australia,VIP,21-02-2022,21-02-2023,4525.711169,2022-07-08: Inquiry for more information on a product; 2022-11-25: Complaint about membership benefits
875,716,Joseph Rodriguez,Book,2,238.6970452,16-12-2024,81.73284699,52,dealhunter6564@buyeasy.com,Australia,VIP,21-02-2022,21-02-2023,4525.711169,2022-07-08: Inquiry for more information on a product; 2022-11-25: Complaint about membership benefits
473,264,John Jackson,Book,1,752.2328872,21-09-2023,34.85209081,411,buyer4005@bestdeals.com,UK,Standard,15-02-2023,15-02-2024,4508.419885,2022-07-20: Request about delayed delivery; 2022-12-02: Inquiry about membership benefits
474,404,Mary Brown,Shirt,4,318.9575605,08-02-2024,47.2799995,411,buyer4005@bestdeals.com,UK,Standard,15-02-2023,15-02-2024,4508.419885,2022-07-20: Request about delayed delivery; 2022-12-02: Inquiry about membership benefits
997,996,Richard Martin,Shirt,2,313.969716,22-09-2025,88.30626378,586,shopper4097@eshop.com,Australia,VIP,09-08-2023,08-08-2024,4506.79892,2022-02-21: Complaint about payment issues; 2022-08-10: Request about delayed delivery
345,180,John Jackson,Toy,3,273.1374016,29-06-2023,19.61646298,412,marketfan9855@buyeasy.com,USA,Standard,16-02-2023,16-02-2024,4454.563817,2022-01-22: Request for more information on a product
829,634,Karen Taylor,Laptop,2,37.8024306,25-09-2024,24.1594263,672,dealhunter5352@bestdeals.com,Germany,Standard,03-11-2023,02-11-2024,4433.609307,2022-11-03: Feedback about delayed delivery
98,100,Jessica Martin,Shirt,4,293.0602335,10-04-2023,91.86200805,574,shopper4042@shopworld.com,Germany,Premium,28-07-2023,27-07-2024,4430.774196,2022-03-06: Feedback about product availability; 2022-06-22: Feedback about delayed delivery; 2022-10-25: Request for more information on a product
97,41,Elizabeth Lopez,Toy,3,170.1277186,10-02-2023,20.0839418,574,shopper4042@shopworld.com,Germany,Premium,28-07-2023,27-07-2024,4430.774196,2022-03-06: Feedback about product availability; 2022-06-22: Feedback about delayed delivery; 2022-10-25: Request for more information on a product
186,87,Elizabeth Hernandez,Book,2,801.626056,28-03-2023,15.9506668,430,dealhunter309@bestdeals.com,UK,VIP,06-03-2023,05-03-2024,4401.523813,2022-05-22: Complaint about product availability
187,119,Thomas Moore,Book,2,305.272635,29-04-2023,85.92026034,430,dealhunter309@bestdeals.com,UK,VIP,06-03-2023,05-03-2024,4401.523813,2022-05-22: Complaint about product availability
188,985,Karen Wilson,Book,1,285.1832165,11-09-2025,34.36209008,430,dealhunter309@bestdeals.com,UK,VIP,06-03-2023,05-03-2024,4401.523813,2022-05-22: Complaint about product availability
513,292,Jennifer Martin,Book,1,32.89206008,19-10-2023,51.83890199,215,shopper8496@bestdeals.com,USA,VIP,03-08-2022,03-08-2023,4366.104291,2022-12-26: Inquiry about delayed delivery; 2022-10-01: Inquiry about product availability
793,584,Jennifer Anderson,Laptop,4,309.3501717,06-08-2024,25.78435714,261,buyer792@eshop.com,Australia,VIP,18-09-2022,18-09-2023,4355.197245,2022-12-31: Inquiry about product availability; 2022-07-07: Inquiry about product availability; 2022-02-01: Inquiry about membership benefits
827,811,Barbara Jones,Shirt,4,348.2711107,21-03-2025,67.20421444,255,marketfan9826@shopworld.com,Canada,VIP,12-09-2022,12-09-2023,4338.329947,2022-12-18: Feedback about product availability; 2022-05-30: Feedback about product availability
826,632,Karen Davis,Shirt,3,203.4752165,23-09-2024,13.42468776,255,marketfan9826@shopworld.com,Canada,VIP,12-09-2022,12-09-2023,4338.329947,2022-12-18: Feedback about product availability; 2022-05-30: Feedback about product availability
885,937,Thomas Hernandez,Shirt,3,684.7447236,25-07-2025,6.605605035,394,buyer749@shopworld.com,Germany,Premium,29-01-2023,29-01-2024,4325.916897,2022-06-20: Complaint regarding order status; 2022-02-24: Feedback about membership benefits
884,740,Charles Rodriguez,Bike,1,547.7902919,09-01-2025,64.15400939,394,buyer749@shopworld.com,Germany,Premium,29-01-2023,29-01-2024,4325.916897,2022-06-20: Complaint regarding order status; 2022-02-24: Feedback about membership benefits
892,759,Patricia Anderson,Laptop,1,242.894371,28-01-2025,96.96797205,137,marketfan5757@eshop.com,Canada,Standard,17-05-2022,17-05-2023,4292.411058,2022-04-09: Complaint about delayed delivery
846,660,Sarah Anderson,Bike,3,793.4003618,21-10-2024,73.8149095,643,shopper570@shopworld.com,Canada,Premium,05-10-2023,04-10-2024,4253.427296,2022-02-02: Request about payment issues; 2022-06-13: Complaint about membership benefits
830,636,Elizabeth Garcia,Toy,4,585.3358196,27-09-2024,83.32204093,14,buyer1376@buyeasy.com,Australia,Premium,14-01-2022,14-01-2023,4250.413644,2022-10-03: Inquiry regarding order status; 2022-07-08: Inquiry about membership benefits
262,947,Barbara Rodriguez,Bike,1,499.9251034,04-08-2025,5.056156451,384,buyer4330@bestdeals.com,USA,Standard,19-01-2023,19-01-2024,4240.218567,2022-01-11: Inquiry about product availability; 2022-12-25: Feedback about product availability; 2022-03-02: Request about membership benefits
261,350,Barbara Miller,Book,4,401.6713581,16-12-2023,93.73186536,384,buyer4330@bestdeals.com,USA,Standard,19-01-2023,19-01-2024,4240.218567,2022-01-11: Inquiry about product availability; 2022-12-25: Feedback about product availability; 2022-03-02: Request about membership benefits
260,134,Thomas Miller,Laptop,3,304.1707925,14-05-2023,83.56521685,384,buyer4330@bestdeals.com,USA,Standard,19-01-2023,19-01-2024,4240.218567,2022-01-11: Inquiry about product availability; 2022-12-25: Feedback about product availability; 2022-03-02: Request about membership benefits
434,238,Susan Jackson,Laptop,1,703.5102322,26-08-2023,46.41531179,562,marketfan7410@buyeasy.com,USA,VIP,16-07-2023,15-07-2024,4203.256934,2022-06-07: Complaint about delayed delivery; 2022-01-10: Request about membership benefits
441,242,James Johnson,Shirt,2,239.8739575,30-08-2023,98.77493799,165,marketfan9165@eshop.com,USA,Premium,14-06-2022,14-06-2023,4193.605471,2022-03-27: Inquiry for more information on a product; 2022-08-28: Request about delayed delivery
285,497,Linda Lopez,Bike,2,876.6136467,11-05-2024,30.23663026,505,buyer6764@buyeasy.com,UK,VIP,20-05-2023,19-05-2024,4189.895703,2022-04-27: Feedback about delayed delivery
286,976,Thomas Jackson,Book,2,358.0335956,02-09-2025,36.33865928,505,buyer6764@buyeasy.com,UK,VIP,20-05-2023,19-05-2024,4189.895703,2022-04-27: Feedback about delayed delivery
284,148,Elizabeth Jackson,Book,2,83.55292717,28-05-2023,99.68764049,505,buyer6764@buyeasy.com,UK,VIP,20-05-2023,19-05-2024,4189.895703,2022-04-27: Feedback about delayed delivery
866,701,Richard Wilson,Book,3,773.8421769,01-12-2024,86.79585683,437,shopper7487@shopworld.com,Canada,Standard,13-03-2023,12-03-2024,4188.318611,2022-03-17: Inquiry about membership benefits; 2022-12-27: Request about payment issues; 2022-04-04: Request regarding order status
481,967,Karen Davis,Bike,2,852.6347798,24-08-2025,17.15621975,399,shopper4329@eshop.com,Canada,Standard,03-02-2023,03-02-2024,4146.250386,2022-11-16: Feedback about product availability
480,269,Robert Brown,Shirt,2,730.2912522,26-09-2023,63.88618699,399,shopper4329@eshop.com,Canada,Standard,03-02-2023,03-02-2024,4146.250386,2022-11-16: Feedback about product availability
975,930,Jessica Gonzalez,Toy,1,973.1342218,18-07-2025,29.7850824,673,marketfan4702@buyeasy.com,Canada,VIP,04-11-2023,03-11-2024,4102.599009,2022-05-02: Complaint about delayed delivery; 2022-04-09: Feedback about product availability
856,686,Barbara Rodriguez,Book,4,992.215143,16-11-2024,50.58760362,425,dealhunter6309@shopworld.com,Germany,Standard,01-03-2023,29-02-2024,4088.974381,2022-01-01: Inquiry for more information on a product; 2022-09-18: Request about payment issues; 2022-06-20: Request about delayed delivery
857,950,Karen Jones,Book,2,757.8802058,07-08-2025,49.6289479,425,dealhunter6309@shopworld.com,Germany,Standard,01-03-2023,29-02-2024,4088.974381,2022-01-01: Inquiry for more information on a product; 2022-09-18: Request about payment issues; 2022-06-20: Request about delayed delivery
16,58,Susan Davis,Book,3,547.5804402,27-02-2023,47.9381295,390,buyer3344@buyeasy.com,Australia,Standard,25-01-2023,25-01-2024,4088.777195,2022-09-11: Feedback for more information on a product
15,9,Karen Johnson,Laptop,4,195.2516234,09-01-2023,85.80824077,390,buyer3344@buyeasy.com,Australia,Standard,25-01-2023,25-01-2024,4088.777195,2022-09-11: Feedback for more information on a product
17,909,John Garcia,Book,1,10.15975065,27-06-2025,61.48472891,390,buyer3344@buyeasy.com,Australia,Standard,25-01-2023,25-01-2024,4088.777195,2022-09-11: Feedback for more information on a product
918,799,Joseph Anderson,Bike,4,775.5290708,09-03-2025,50.78115816,407,marketfan3255@shopworld.com,Germany,Standard,11-02-2023,11-02-2024,4085.228129,2022-02-11: Complaint regarding order status; 2022-10-19: Request about payment issues
919,960,Richard Johnson,Shirt,3,267.739305,17-08-2025,82.62069743,407,marketfan3255@shopworld.com,Germany,Standard,11-02-2023,11-02-2024,4085.228129,2022-02-11: Complaint regarding order status; 2022-10-19: Request about payment issues
953,875,Susan Anderson,Shirt,4,954.6288887,24-05-2025,70.42584501,620,dealhunter2789@eshop.com,USA,Standard,12-09-2023,11-09-2024,4073.497969,2022-10-14: Request about membership benefits; 2022-11-01: Inquiry regarding order status; 2022-11-09: Request about delayed delivery
334,707,Susan Jackson,Toy,2,483.6267388,07-12-2024,39.78374845,665,buyer6157@shopworld.com,Germany,VIP,27-10-2023,26-10-2024,4059.014987,2022-03-06: Inquiry about payment issues; 2022-01-16: Request for more information on a product; 2022-03-29: Inquiry regarding order status
333,170,Linda Miller,Laptop,3,259.6193791,19-06-2023,61.95968633,665,buyer6157@shopworld.com,Germany,VIP,27-10-2023,26-10-2024,4059.014987,2022-03-06: Inquiry about payment issues; 2022-01-16: Request for more information on a product; 2022-03-29: Inquiry regarding order status
871,709,James Moore,Bike,3,95.46818566,09-12-2024,31.20986594,458,marketfan5204@bestdeals.com,Australia,Premium,03-04-2023,02-04-2024,4049.321045,2022-12-07: Complaint about membership benefits
742,547,Michael Gonzalez,Laptop,1,995.5379469,30-06-2024,51.83438447,662,dealhunter4168@eshop.com,Australia,Standard,24-10-2023,23-10-2024,4033.995859,2022-03-03: Feedback about payment issues
743,779,Susan Williams,Bike,2,932.4205829,17-02-2025,69.58209398,662,dealhunter4168@eshop.com,Australia,Standard,24-10-2023,23-10-2024,4033.995859,2022-03-03: Feedback about payment issues
741,520,Michael Garcia,Shirt,2,320.2535519,03-06-2024,80.51870951,662,dealhunter4168@eshop.com,Australia,Standard,24-10-2023,23-10-2024,4033.995859,2022-03-03: Feedback about payment issues
234,121,Patricia Jones,Book,1,954.4356618,01-05-2023,79.8121624,637,buyer335@bestdeals.com,Germany,Premium,29-09-2023,28-09-2024,4017.941839,2022-08-22: Request regarding order status; 2022-01-04: Complaint about payment issues
235,580,Karen Wilson,Book,4,220.8271503,02-08-2024,65.66572908,637,buyer335@bestdeals.com,Germany,Premium,29-09-2023,28-09-2024,4017.941839,2022-08-22: Request regarding order status; 2022-01-04: Complaint about payment issues
365,865,James Martinez,Shirt,2,904.8358581,14-05-2025,38.23194559,118,shopper2528@buyeasy.com,Germany,VIP,28-04-2022,28-04-2023,4016.607841,2022-04-30: Request about membership benefits; 2022-08-24: Inquiry about product availability; 2022-09-02: Feedback regarding order status
364,673,Mary Smith,Book,1,503.1453876,03-11-2024,46.67788557,118,shopper2528@buyeasy.com,Germany,VIP,28-04-2022,28-04-2023,4016.607841,2022-04-30: Request about membership benefits; 2022-08-24: Inquiry about product availability; 2022-09-02: Feedback regarding order status
363,190,Thomas Martin,Bike,1,107.3934675,09-07-2023,62.58463441,118,shopper2528@buyeasy.com,Germany,VIP,28-04-2022,28-04-2023,4016.607841,2022-04-30: Request about membership benefits; 2022-08-24: Inquiry about product availability; 2022-09-02: Feedback regarding order status
378,200,Joseph Lopez,Bike,4,415.6689572,19-07-2023,13.22453758,496,marketfan6234@shopworld.com,Germany,VIP,11-05-2023,10-05-2024,3985.762956,2022-08-06: Feedback about membership benefits; 2022-08-12: Inquiry regarding order status
949,868,Susan Wilson,Book,3,791.0737386,17-05-2025,62.39887355,703,dealhunter7659@buyeasy.com,Australia,Premium,04-12-2023,03-12-2024,3958.301094,2022-05-20: Complaint about membership benefits
909,782,Thomas Garcia,Book,1,918.6194454,20-02-2025,75.91577366,536,marketfan1065@eshop.com,USA,Premium,20-06-2023,19-06-2024,3933.774932,2022-10-08: Inquiry about payment issues; 2022-09-11: Feedback about product availability
338,172,Michael Rodriguez,Bike,4,229.9866481,21-06-2023,73.23302904,369,buyer3503@eshop.com,Germany,VIP,04-01-2023,04-01-2024,3901.414323,2022-06-14: Inquiry for more information on a product; 2022-03-30: Feedback about product availability
339,225,Elizabeth Martin,Book,4,66.14372115,13-08-2023,28.75443222,369,buyer3503@eshop.com,Germany,VIP,04-01-2023,04-01-2024,3901.414323,2022-06-14: Inquiry for more information on a product; 2022-03-30: Feedback about product availability
578,338,Joseph Miller,Bike,3,898.8267815,04-12-2023,79.37361361,799,marketfan7431@buyeasy.com,Canada,VIP,09-03-2024,09-03-2025,3873.751672,2022-11-29: Feedback about product availability
579,772,Mary Martinez,Book,1,370.4284478,10-02-2025,87.7957559,799,marketfan7431@buyeasy.com,Canada,VIP,09-03-2024,09-03-2025,3873.751672,2022-11-29: Feedback about product availability
750,531,Susan Martin,Book,2,322.4491452,14-06-2024,83.088449,609,dealhunter7913@buyeasy.com,USA,VIP,01-09-2023,31-08-2024,3865.237282,2022-06-16: Feedback about membership benefits; 2022-09-11: Request about payment issues; 2022-09-06: Complaint about payment issues
751,983,Jessica Anderson,Bike,1,271.4572046,09-09-2025,84.58250635,609,dealhunter7913@buyeasy.com,USA,VIP,01-09-2023,31-08-2024,3865.237282,2022-06-16: Feedback about membership benefits; 2022-09-11: Request about payment issues; 2022-09-06: Complaint about payment issues
869,706,Michael Taylor,Book,1,325.5958494,06-12-2024,95.17492543,749,buyer7906@shopworld.com,Germany,Standard,19-01-2024,18-01-2025,3835.886841,2022-02-15: Inquiry about membership benefits
200,906,Richard Jackson,Shirt,1,734.4251337,24-06-2025,6.801668966,651,marketfan6799@buyeasy.com,Australia,Standard,13-10-2023,12-10-2024,3823.224737,2022-02-01: Complaint about payment issues; 2022-09-27: Complaint about payment issues; 2022-10-07: Feedback about membership benefits
199,96,Jennifer Brown,Laptop,1,650.5313533,06-04-2023,88.02244593,651,marketfan6799@buyeasy.com,Australia,Standard,13-10-2023,12-10-2024,3823.224737,2022-02-01: Complaint about payment issues; 2022-09-27: Complaint about payment issues; 2022-10-07: Feedback about membership benefits
574,860,Jennifer Moore,Laptop,1,750.8514972,09-05-2025,80.23931932,174,buyer4565@shopworld.com,Australia,Standard,23-06-2022,23-06-2023,3820.251895,2022-03-30: Feedback about payment issues; 2022-07-31: Request about payment issues; 2022-07-30: Complaint about payment issues
573,334,Sarah Hernandez,Shirt,4,144.3745703,30-11-2023,11.08599965,174,buyer4565@shopworld.com,Australia,Standard,23-06-2022,23-06-2023,3820.251895,2022-03-30: Feedback about payment issues; 2022-07-31: Request about payment issues; 2022-07-30: Complaint about payment issues
455,339,Jessica Gonzalez,Shirt,3,657.8280476,05-12-2023,49.91793417,738,buyer3967@shopworld.com,UK,Premium,08-01-2024,07-01-2025,3805.087719,2022-04-01: Complaint about payment issues
454,251,Susan Jones,Shirt,3,599.0015469,08-09-2023,31.75436137,738,buyer3967@shopworld.com,UK,Premium,08-01-2024,07-01-2025,3805.087719,2022-04-01: Complaint about payment issues
6,4,Mary Williams,Book,4,637.7602529,04-01-2023,48.4084183,541,dealhunter9352@eshop.com,UK,Premium,25-06-2023,24-06-2024,3754.64337,2022-06-24: Complaint for more information on a product; 2022-07-30: Request for more information on a product; 2022-04-04: Inquiry about payment issues
7,313,Joseph Jones,Toy,2,121.6378887,09-11-2023,42.0108248,541,dealhunter9352@eshop.com,UK,Premium,25-06-2023,24-06-2024,3754.64337,2022-06-24: Complaint for more information on a product; 2022-07-30: Request for more information on a product; 2022-04-04: Inquiry about payment issues
896,764,Joseph Garcia,Book,1,317.6913738,02-02-2025,10.28197896,324,buyer5253@buyeasy.com,Germany,Premium,20-11-2022,20-11-2023,3749.287779,2022-07-03: Request about delayed delivery; 2022-01-17: Feedback about product availability
210,864,Michael Jackson,Bike,3,892.5800531,13-05-2025,87.02020106,443,buyer6285@eshop.com,USA,VIP,19-03-2023,18-03-2024,3690.022393,2022-04-10: Complaint about membership benefits
209,102,Sarah Martinez,Shirt,3,416.9585446,12-04-2023,81.97889538,443,buyer6285@eshop.com,USA,VIP,19-03-2023,18-03-2024,3690.022393,2022-04-10: Complaint about membership benefits
767,548,James Davis,Shirt,4,683.2808048,01-07-2024,9.797657227,530,dealhunter3517@bestdeals.com,Germany,Premium,14-06-2023,13-06-2024,3678.050249,2022-09-08: Inquiry about payment issues; 2022-06-20: Complaint for more information on a product; 2022-06-28: Complaint about membership benefits
768,550,Richard Garcia,Toy,2,507.7032027,03-07-2024,12.12622332,530,dealhunter3517@bestdeals.com,Germany,Premium,14-06-2023,13-06-2024,3678.050249,2022-09-08: Inquiry about payment issues; 2022-06-20: Complaint for more information on a product; 2022-06-28: Complaint about membership benefits
951,871,Charles Davis,Book,1,499.9251034,20-05-2025,88.12771993,356,marketfan2440@eshop.com,Germany,Premium,22-12-2022,22-12-2023,3669.989489,2022-09-01: Request about delayed delivery; 2022-08-15: Inquiry about membership benefits
995,994,Mary Moore,Book,1,10.8849368,20-09-2025,29.11412237,463,shopper417@eshop.com,Canada,VIP,08-04-2023,07-04-2024,3663.864773,2022-05-13: Inquiry about membership benefits; 2022-03-06: Complaint about payment issues
577,943,Jennifer Rodriguez,Book,1,734.134514,31-07-2025,69.79429822,275,marketfan6885@buyeasy.com,USA,Standard,02-10-2022,02-10-2023,3654.142831,2022-06-21: Complaint for more information on a product; 2022-09-21: Complaint about delayed delivery
576,336,Karen Gonzalez,Bike,1,61.84545368,02-12-2023,35.23084027,275,marketfan6885@buyeasy.com,USA,Standard,02-10-2022,02-10-2023,3654.142831,2022-06-21: Complaint for more information on a product; 2022-09-21: Complaint about delayed delivery
487,717,Barbara Johnson,Shirt,4,687.5643634,17-12-2024,27.60618947,648,marketfan7725@buyeasy.com,USA,Premium,10-10-2023,09-10-2024,3644.903054,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
488,736,Thomas Moore,Book,1,398.346426,05-01-2025,31.18169789,648,marketfan7725@buyeasy.com,USA,Premium,10-10-2023,09-10-2024,3644.903054,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
486,273,Susan Rodriguez,Toy,3,70.94654605,30-09-2023,34.65371091,648,marketfan7725@buyeasy.com,USA,Premium,10-10-2023,09-10-2024,3644.903054,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
913,793,Jessica Garcia,Laptop,3,397.510137,03-03-2025,69.33819192,417,buyer7096@eshop.com,Australia,VIP,21-02-2023,21-02-2024,3623.482726,2022-08-27: Complaint for more information on a product; 2022-04-02: Feedback about payment issues
600,714,Susan Martinez,Bike,3,520.9389929,14-12-2024,31.66524753,739,dealhunter6960@bestdeals.com,Germany,Standard,09-01-2024,08-01-2025,3598.250009,2022-08-10: Inquiry regarding order status; 2022-04-10: Inquiry regarding order status
599,359,Elizabeth Thomas,Bike,1,499.9251034,25-12-2023,75.30837128,739,dealhunter6960@bestdeals.com,Germany,Standard,09-01-2024,08-01-2025,3598.250009,2022-08-10: Inquiry regarding order status; 2022-04-10: Inquiry regarding order status
533,684,John Jackson,Bike,2,466.7786663,14-11-2024,55.93004334,95,buyer2893@shopworld.com,USA,Premium,05-04-2022,05-04-2023,3596.977865,2022-08-26: Complaint about payment issues
532,311,Sarah Martin,Laptop,3,160.8297171,07-11-2023,44.58443617,95,buyer2893@shopworld.com,USA,Premium,05-04-2022,05-04-2023,3596.977865,2022-08-26: Complaint about payment issues
811,612,William Williams,Laptop,4,933.2074845,03-09-2024,88.89806155,420,shopper4698@buyeasy.com,UK,VIP,24-02-2023,24-02-2024,3534.337832,2022-07-20: Complaint about membership benefits; 2022-07-22: Inquiry about product availability; 2022-05-22: Request regarding order status
505,289,Karen Martin,Book,4,929.9236394,16-10-2023,79.06676266,88,dealhunter9599@buyeasy.com,Germany,VIP,29-03-2022,29-03-2023,3521.531267,2022-07-28: Feedback for more information on a product
506,354,Joseph Johnson,Laptop,1,605.1583427,20-12-2023,64.04696914,88,dealhunter9599@buyeasy.com,Germany,VIP,29-03-2022,29-03-2023,3521.531267,2022-07-28: Feedback for more information on a product
507,829,Linda Martinez,Book,4,495.1615642,08-04-2025,26.80719832,88,dealhunter9599@buyeasy.com,Germany,VIP,29-03-2022,29-03-2023,3521.531267,2022-07-28: Feedback for more information on a product
178,84,Jennifer Smith,Laptop,3,176.2507078,25-03-2023,73.76506838,34,dealhunter5776@eshop.com,USA,VIP,03-02-2022,03-02-2023,3482.711438,2022-12-31: Request for more information on a product
671,425,Robert Lopez,Shirt,4,108.1597683,29-02-2024,28.50488219,336,buyer2918@bestdeals.com,Canada,Premium,02-12-2022,02-12-2023,3419.895432,2022-07-04: Inquiry regarding order status
597,357,Barbara Jackson,Bike,2,191.4566159,23-12-2023,54.44786627,769,marketfan212@eshop.com,USA,Standard,08-02-2024,07-02-2025,3388.713637,2022-03-10: Feedback about membership benefits
947,866,Joseph Rodriguez,Bike,2,936.785016,15-05-2025,67.73301652,61,dealhunter4670@buyeasy.com,UK,VIP,02-03-2022,02-03-2023,3341.855694,2022-03-17: Complaint regarding order status
398,939,Sarah Garcia,Laptop,3,672.8569262,27-07-2025,69.25658085,109,buyer9079@shopworld.com,USA,Premium,19-04-2022,19-04-2023,3325.931746,2022-07-08: Request about delayed delivery; 2022-12-23: Request about product availability; 2022-02-01: Request about product availability
